["012345678", 0]
["308467512", 23]
["406573182", 23]
["207851346", 23]
["264137508", 23]
["357084216", 23]
["546273108", 23]
["261087345", 23]
["873042156", 23]
["158730426", 23]
["138074265", 23]
["408137526", 23]
["286075134", 23]
["108563427", 23]
["824053617", 23]
["548063721", 23]
["216073485", 23]
["306745281", 23]
["378260451", 23]
["601287453", 23]
["241680735", 23]
["637820145", 23]
["304561827", 23]
["761520483", 23]
["607532841", 23]
["802537641", 23]
["508673124", 23]
["516082437", 23]
["804372516", 23]
["403865217", 23]
["621385407", 23]
["401857632", 23]
["703264185", 23]
["437216805", 23]
["458216703", 23]
["453826107", 23]
["721036854", 23]
["267158403", 23]
["254731608", 23]
["274360185", 23]
["203684571", 23]
["806342751", 23]
["205861347", 23]
["216578304", 23]
["734851206", 23]
["682315407", 23]
["346872501", 23]
["468135207", 23]
["834521607", 23]
["734658201", 23]
["567430821", 23]
["561084237", 23]
["734621508", 23]
["736042851", 23]
["281560437", 23]
["703254681", 23]
["103678524", 23]
["826140753", 23]
["807145632", 23]
["704823156", 23]
["864570132", 23]
["576014328", 23]
["647280135", 23]
["756421308", 23]
["341052876", 23]
["781526403", 23]
["264085317", 23]
["734160825", 23]
["615032487", 23]
["423756108", 23]
["601578423", 23]
["763018524", 23]
["283176504", 23]
["658327401", 23]
["704518632", 23]
["275043816", 23]
["815640327", 23]
["586213704", 23]
["384025716", 23]
["387024651", 23]
["873064152", 23]
["473152806", 23]
["352047861", 23]
["516034728", 23]
["842716503", 23]
["387054261", 23]
["308567421", 23]
["516083472", 23]
["245130876", 23]
["206183475", 23]
["431560287", 23]
["708241536", 23]
["261058473", 23]
["784150632", 23]
["607835124", 23]
["276031548", 23]
["126083754", 23]
["685072134", 23]
["264850317", 23]
["582067314", 23]
["216085734", 23]
["761340528", 23]
["807163452", 23]
["853671402", 23]
["107462358", 23]
["347025816", 23]
["457168203", 23]
["271486305", 23]
["562478301", 23]
["207615483", 23]
["572386104", 23]
["486320157", 23]
["468532107", 23]
["148035276", 23]
["801457236", 23]
["182753406", 23]
["362178504", 23]
["183657204", 23]
["407538261", 23]
["185036247", 23]
["731680245", 23]
["204581637", 23]
["206781435", 23]
["623510487", 23]
["706482531", 23]
["438260751", 23]
["257034816", 23]
["645870231", 23]
["836721405", 23]
["801264375", 23]
["784052316", 23]
["532061874", 23]
["638745102", 23]
["752014683", 23]
["573240618", 23]
["675210843", 23]
["724586103", 23]
["237415806", 23]
["283057416", 23]
["304278165", 23]
["814067325", 23]
["638145207", 23]
["745130862", 23]
["836250714", 23]
["367254108", 23]
["206738541", 23]
["357160284", 23]
["654087132", 23]
["603528471", 23]
["463017852", 23]
["652387104", 23]
["582074163", 23]
["837250164", 23]
["238470651", 23]
["357680421", 23]
["413587206", 23]
["857320164", 23]
["746820135", 23]
["386410725", 23]
["506721384", 23]
["723480156", 23]
["354870612", 23]
["542360817", 23]
["803652741", 23]
["605283741", 23]
["748026135", 23]
["654720813", 23]
["168320574", 23]
["287560134", 23]
["156872403", 23]
["132586407", 23]
["701268345", 23]
["827036415", 23]
["364580721", 23]
["185270463", 23]
["801325764", 23]
["642051873", 23]
["617048352", 23]
["356248107", 23]
["843725106", 23]
["583620471", 23]
["507312864", 23]
["243167508", 23]
["753460812", 23]
["268073541", 23]
["102853764", 23]
["461028735", 23]
["374680152", 23]
["512784603", 23]
["471065832", 23]
["851270346", 23]
["208567341", 23]
["572380614", 23]
["521036784", 23]
["701486532", 23]
["716834205", 23]
["107823456", 23]
["734210658", 23]
["863250417", 23]
["638740512", 23]
["541820376", 23]
["548076132", 23]
["537268401", 23]
["674058132", 23]
["165420387", 23]
["781450236", 23]
["157680243", 23]
["601483725", 23]
["725361804", 23]
["674230851", 23]
["547036182", 23]
["738124605", 23]
["608145327", 23]
["814365702", 23]
["671830542", 23]
["405873621", 23]
["307458261", 23]
["845310762", 23]
["542160873", 23]
["167053482", 23]
["563084712", 23]
["436871502", 23]
["867341502", 23]
["108637245", 23]
["146025837", 23]
["248765301", 23]
["706823451", 23]
["187063452", 23]
["578310624", 23]
["726140358", 23]
["281460735", 23]
["702846315", 23]
["654120837", 23]
["768021354", 23]
["618072453", 23]
["564028731", 23]
["814562703", 23]
["526038147", 23]
["583274601", 23]
["815460237", 23]
["806172534", 23]
["438165702", 23]
["816452703", 23]
["516072834", 23]
["724658103", 23]
["523086471", 23]
["427083516", 23]
["603128457", 23]
["413586702", 23]
["607541832", 23]
["502687314", 23]
["571834602", 23]
["451023867", 23]
["723085461", 23]
["624813507", 23]
["624053187", 23]
["745268301", 23]
["648720135", 23]
["475382601", 23]
["728061453", 23]
["483560721", 23]
["372460518", 23]
["501748263", 23]
["437850216", 23]
["485720163", 23]
["457062381", 23]
["672310845", 23]
["768013425", 23]
["584210736", 23]
["581027364", 23]
["105736248", 23]
["413570628", 23]
["736428501", 23]
["467231805", 23]
["152034876", 23]
["237680514", 23]
["537260418", 23]
["378562401", 23]
["273460158", 23]
["302546187", 23]
["472851603", 23]
["746152803", 23]
["247036815", 23]
["602147853", 23]
["815260473", 23]
["865032417", 23]
["134780625", 23]
["501386274", 23]
["603458712", 23]
["107823645", 23]
["367542108", 23]
["412576803", 23]
["163047582", 23]
["471360528", 23]
["643078251", 23]
["657213408", 23]
["253740861", 23]
["508671342", 23]
["802361574", 23]
["568042731", 23]
["421857603", 23]
["356281407", 23]
["308672415", 23]
["781620453", 23]
["758013624", 23]
["684071235", 23]
["512360874", 23]
["734280615", 23]
["704168253", 23]
["815370246", 23]
["826154703", 23]
["302564817", 23]
["826314705", 23]
["173085624", 23]
["841036527", 23]
["534076821", 23]
["864052317", 23]
["538024176", 23]
["702846531", 23]
["706823145", 23]
["437512806", 23]
["706428351", 23]
["875140326", 23]
["567840132", 23]
["103542786", 23]
["487035126", 23]
["846271305", 23]
["658012473", 23]
["178650324", 23]
["843075126", 23]
["718065342", 23]
["508647312", 23]
["623014587", 23]
["435281706", 23]
["673541802", 23]
["581620374", 23]
["603814527", 23]
["107834625", 23]
["506384712", 23]
["435826701", 23]
["623158407", 23]
["608751342", 23]
["813650742", 23]
["748026513", 23]
["835174206", 23]
["872061534", 23]
["624587301", 23]
["735028641", 23]
["246130857", 23]
["178435206", 23]
["475632801", 23]
["706351248", 23]
["805621347", 23]
["247650381", 23]
["471023568", 23]
["543170628", 23]
["741823605", 23]
["708253164", 23]
["654320187", 23]
["512467803", 23]
["681320574", 23]
["547163208", 23]
["367052148", 23]
["608315427", 23]
["187530426", 23]
["601548273", 23]
["647813502", 23]
["821376504", 23]
["734015286", 23]
["152083764", 23]
["106735842", 23]
["618732504", 23]
["561280743", 23]
["503647218", 23]
["156380247", 23]
["824517306", 23]
["657342108", 23]
["618250473", 23]
["724615803", 23]
["407256318", 23]
["723085614", 23]
["358014276", 23]
["478130562", 23]
["216048735", 23]
["208736514", 23]
["356812407", 23]
["714526803", 23]
["283057641", 23]
["671243805", 23]
["468023157", 23]
["501324876", 23]
["451786203", 23]
["712850463", 23]
["835170426", 23]
["147835206", 23]
["806315472", 23]
["658014372", 23]
["204673158", 23]
["537014862", 23]
["713826504", 23]
["103824756", 23]
["407635281", 23]
["571830462", 23]
["843076152", 23]
["401783625", 23]
["451380726", 23]
["215873406", 23]
["834027516", 23]
["451683207", 23]
["324851706", 23]
["628035471", 23]
["832467501", 23]
["201678345", 23]
["204871635", 23]
["854023167", 23]
["231640857", 23]
["602314587", 23]
["562340187", 23]
["104286573", 23]
["564820137", 23]
["817043265", 23]
["347582106", 23]
["107648523", 23]
["512843706", 23]
["327140586", 23]
["763018245", 23]
["406782135", 23]
["361047285", 23]
["675123408", 23]
["518023764", 23]
["815264703", 23]
["352416807", 23]
["326570148", 23]
["681435702", 23]
["358072641", 23]
["467025381", 23]
["387410526", 23]
["458073216", 23]
["408617235", 23]
["621057834", 23]
["817025463", 23]
["624850371", 23]
["764582301", 23]
["807314562", 23]
["548061327", 23]
["507281463", 23]
["758046321", 23]
["503167824", 23]
["567140823", 23]
["465387201", 23]
["216375804", 23]
["324865701", 23]
["756238104", 23]
["528641703", 23]
["203541687", 23]
["671530482", 23]
["861754302", 23]
["427380561", 23]
["234081765", 23]
["436021587", 23]
["423750186", 23]
["307852614", 23]
["751326408", 23]
["385074621", 23]
["261037854", 23]
["402863751", 23]
["217680435", 23]
["248036175", 23]
["804615372", 23]
["206158473", 23]
["271053684", 23]
["502631874", 23]
["703845621", 23]
["501826374", 23]
["504137826", 23]
["257814603", 23]
["537810462", 23]
["687014352", 23]
["345216807", 23]
["213068457", 23]
["807213456", 23]
["453072816", 23]
["156038247", 23]
["763825104", 23]
["825061347", 23]
["673250184", 23]
["156423708", 23]
["521068473", 23]
["254017836", 23]
["165820437", 23]
["178624503", 23]
["738016524", 23]
["386427501", 23]
["724865103", 23]
["352470861", 23]
["304526178", 23]
["387062451", 23]
["481730625", 23]
["278061354", 23]
["765831402", 23]
["107645283", 23]
["563180274", 23]
["783642501", 23]
["586234701", 23]
["372085614", 23]
["372056148", 23]
["867021345", 23]
["352467801", 23]
["852173604", 23]
["417023865", 23]
["625841703", 23]
["217064538", 23]
["506341827", 23]
["826431705", 23]
["817032654", 23]
["861347205", 23]
["301256847", 23]
["547283106", 23]
["835014276", 23]
["342750186", 23]
["607351842", 23]
["206751483", 23]
["407865123", 23]
["604257318", 23]
["614385207", 23]
["481756302", 23]
["173820564", 23]
["284516307", 23]
["463085172", 23]
["471028653", 23]
["753680124", 23]
["501287643", 23]
["803724615", 23]
["721860534", 23]
["276410358", 23]
["608537241", 23]
["853620174", 23]
["718043625", 23]
["246710853", 23]
["687351402", 23]
["207453186", 23]
["805214763", 23]
["786420153", 23]
["517620843", 23]
["586124703", 23]
["817032546", 23]
["618754302", 23]
["568237401", 23]
["438062715", 23]
["607135284", 23]
["157023864", 23]
["185073624", 23]
["286317405", 23]
["874065132", 23]
["521840736", 23]
["743021856", 23]
["805617423", 23]
["485160723", 23]
["617028453", 23]
["206348571", 23]
["861245307", 23]
["643510827", 23]
["203751846", 23]
["453716208", 23]
["463827105", 23]
["416730258", 23]
["308672541", 23]
["518034276", 23]
["605347182", 23]
["401386725", 23]
["781234506", 23]
["413078625", 23]
["607154328", 23]
["507642318", 23]
["403285176", 23]
["563724801", 23]
["281465703", 23]
["524830167", 23]
["537248106", 23]
["541237608", 23]
["378024615", 23]
["574216308", 23]
["482370561", 23]
["458072613", 23]
["201754836", 23]
["768350421", 23]
["457820631", 23]
["736045128", 23]
["451760328", 23]
["584723601", 23]
["241537806", 23]
["805261437", 23]
["701524836", 23]
["654130872", 23]
["756314802", 23]
["802371654", 23]
["308514726", 23]
["853214607", 23]
["304268571", 23]
["714260583", 23]
["304785612", 23]
["387064152", 23]
["701236584", 23]
["654173802", 23]
["385170624", 23]
["213057468", 23]
["816032457", 23]
["304276815", 23]
["104853726", 23]
["236485107", 23]
["403278156", 23]
["146075823", 23]
["521834706", 23]
["583276104", 23]
["716342508", 23]
["437560821", 23]
["408362517", 23]
["164780523", 23]
["671524308", 23]
["812653407", 23]
["704261538", 23]
["471850236", 23]
["831065724", 23]
["316075248", 23]
["654712803", 23]
["268013457", 23]
["857042136", 23]
["673241508", 23]
["748065132", 23]
["246137805", 23]
["274013856", 23]
["817540326", 23]
["675483102", 23]
["684720531", 23]
["742510683", 23]
["715482306", 23]
["745136208", 23]
["258073461", 23]
["405261387", 23]
["758462103", 23]
["304765182", 23]
["164780235", 23]
["137580624", 23]
["452380761", 23]
["584273106", 23]
["463870251", 23]
["751830426", 23]
["201476385", 23]
["765834201", 23]
["731584206", 23]
["238760514", 23]
["218463705", 23]
["826031547", 23]
["283715604", 23]
["103846752", 23]
["104856273", 23]
["541082763", 23]
["307684152", 23]
["582046173", 23]
["153280764", 23]
["843126705", 23]
["703814562", 23]
["418720356", 23]
["547062831", 23]
["187063245", 23]
["278065341", 23]
["713028456", 23]
["308574621", 23]
["406853172", 23]
["275481306", 23]
["706435128", 23]
["467230185", 23]
["607245318", 23]
["547820361", 23]
["785260341", 23]
["473061528", 23]
["634170285", 23]
["562731804", 23]
["261845703", 23]
["326075184", 23]
["453180762", 23]
["762418305", 23]
["548067123", 23]
["485073126", 23]
["471820563", 23]
["581037624", 23]
["543126807", 23]
["364250781", 23]
["421780356", 23]
["508164273", 23]
["241087635", 23]
["401328765", 23]
["574610283", 23]
["176850342", 23]
["607132854", 23]
["815023746", 23]
["214860357", 23]
["213057684", 23]
["406371582", 23]
["364218705", 23]
["261043857", 23]
["561023478", 23]
["284361507", 23]
["821530467", 23]
["801237456", 23]
["301824576", 23]
["785610342", 23]
["473820516", 23]
["253780164", 23]
["507483261", 23]
["725314806", 23]
["348075621", 23]
["678012354", 23]
["827350146", 23]
["107462583", 23]
["371560284", 23]
["516328407", 23]
["625374801", 23]
["283016745", 23]
["637521804", 23]
["821457306", 23]
["105843762", 23]
["745016382", 23]
["567014823", 23]
["518072436", 23]
["136570482", 23]
["276350184", 23]
["782043615", 23]
["271058436", 23]
["546170823", 23]
["641037285", 23]
["307854216", 23]
["157280463", 23]
["367215408", 23]
["508267431", 23]
["526743108", 23]
["564032817", 23]
["826130574", 23]
["807621435", 23]
["384076152", 23]
["843752601", 23]
["146830572", 23]
["345018276", 23]
["348160527", 23]
["204875613", 23]
["231870546", 23]
["275830461", 23]
["164037285", 23]
["783410625", 23]
["503276814", 23]
["704128635", 23]
["871620435", 23]
["867140532", 23]
["832456701", 23]
["716350428", 23]
["281460357", 23]
["637248501", 23]
["503462871", 23]
["761280453", 23]
["762450813", 23]
["175082634", 23]
["708614532", 23]
["148036257", 23]
["763185204", 23]
["658730241", 23]
["416370285", 23]
["453810726", 23]
["687420513", 23]
["805637241", 23]
["708125463", 23]
["571640238", 23]
["203867154", 23]
["356827401", 23]
["524086173", 23]
["504738261", 23]
["765120438", 23]
["168042537", 23]
["435120876", 23]
["518267403", 23]
["831674205", 23]
["261384507", 23]
["143860275", 23]
["385026147", 23]
["467582103", 23]
["401583267", 23]
["546281307", 23]
["527018634", 23]
["516083724", 23]
["625147803", 23]
["617053428", 23]
["461387502", 23]
["685023417", 23]
["782160453", 23]
["872143605", 23]
["605274831", 23]
["568274301", 23]
["834160527", 23]
["842730156", 23]
["762583401", 23]
["681057243", 23]
["207314658", 23]
["147038256", 23]
["168072354", 23]
["723640581", 23]
["734021658", 23]
["502836174", 23]
["416380572", 23]
["534680172", 23]
["804316572", 23]
["541837206", 23]
["157238604", 23]
["614783205", 23]
["721560438", 23]
["645312807", 23]
["573026481", 23]
["604873152", 23]
["573810642", 23]
["405823761", 23]
["187052463", 23]
["278310645", 23]
["702861453", 23]
["548320176", 23]
["478023165", 23]
["508724136", 23]
["206183547", 23]
["253074618", 23]
["475610382", 23]
["345067812", 23]
["268543107", 23]
["478026315", 23]
["357426801", 23]
["501768342", 23]
["138720645", 23]
["687310452", 23]
["832047561", 23]
["706315284", 23]
["681054237", 23]
["453081726", 23]
["854063172", 23]
["124850736", 23]
["652740831", 23]
["183462507", 23]
["762481503", 23]
["724630518", 23]
["704356218", 23]
["671520384", 23]
["761053842", 23]
["827065413", 23]
["852031647", 23]
["371026854", 23]
["874031625", 23]
["683470512", 23]
["106845732", 23]
["503128476", 23]
["207136584", 23]
["604328157", 23]
["604325817", 23]
["682175403", 23]
["634517208", 23]
["603714258", 23]
["653021847", 23]
["864320715", 23]
["754082136", 23]
["832461705", 23]
["653018247", 23]
["534086127", 23]
["701684523", 23]
["716820345", 23]
["586320174", 23]
["348021756", 23]
["673128405", 23]
["306418527", 23]
["862017453", 23]
["685713204", 23]
["417085632", 23]
["803762154", 23]
["247856301", 23]
["352460817", 23]
["456873102", 23]
["802346157", 23]
["423580176", 23]
["701628354", 23]
["506483172", 23]
["238170564", 23]
["743068521", 23]
["417850632", 23]
["784132506", 23]
["845370261", 23]
["561432807", 23]
["302567184", 23]
["257081634", 23]
["784130625", 23]
["478051362", 23]
["481627305", 23]
["781045362", 23]
["708425361", 23]
["564730128", 23]
["384520761", 23]
["251370846", 23]
["307186524", 23]
["501326784", 23]
["146035872", 23]
["427081563", 23]
["831726504", 23]
["721043856", 23]
["413867205", 23]
["103857642", 23]
["568210734", 23]
["268340157", 23]
["864027153", 23]
["574280613", 23]
["618047253", 23]
["406758213", 23]
["503146278", 23]
["351260847", 23]
["427036518", 23]
["406731285", 23]
["547013268", 23]
["273051648", 23]
["463815207", 23]
["381056247", 23]
["387041526", 23]
["104587263", 23]
["537028614", 23]
["863720154", 23]
["704351862", 23]
["345782601", 23]
["605231487", 23]
["168347502", 23]
["306852417", 23]
["701436285", 23]
["453781206", 23]
["681340527", 23]
["426371508", 23]
["651823704", 23]
["504321786", 23]
["162054873", 23]
["164527803", 23]
["157840263", 23]
["638045271", 23]
["403716285", 23]
["701485362", 23]
["523870641", 23]
["173065428", 23]
["602873145", 23]
["436750821", 23]
["201785436", 23]
["487310625", 23]
["385126407", 23]
["541738602", 23]
["483026571", 23]
["274180536", 23]
["728061534", 23]
["302176458", 23]
["738240516", 23]
["168275304", 23]
["421687503", 23]
["803176452", 23]
["264087351", 23]
["563071284", 23]
["387064215", 23]
["386015472", 23]
["385612407", 23]
["248063157", 23]
["564270813", 23]
["748216503", 23]
["132647508", 23]
["607581342", 23]
["187563204", 23]
["347152806", 23]
["806152743", 23]
["304285716", 23]
["854613207", 23]
["723658401", 23]
["754610823", 23]
["526017348", 23]
["583260174", 23]
["402687351", 23]
["528016734", 23]
["506231784", 23]
["104837265", 23]
["652013478", 23]
["618043275", 23]
["547023618", 23]
["521087463", 23]
["536120487", 23]
["478013625", 23]
["703816452", 23]
["186042735", 23]
["534620187", 23]
["203478516", 23]
["378061245", 23]
["705318264", 23]
["748630512", 23]
["107568342", 23]
["621853407", 23]
["621457803", 23]
["506143728", 23]
["743810526", 23]
["801257346", 23]
["218076354", 23]
["205713846", 23]
["468270135", 23]
["348765102", 23]
["387426105", 23]
["423810576", 23]
["614370258", 23]
["168430725", 23]
["605843172", 23]
["204687153", 23]
["752034618", 23]
["641580273", 23]
["831470265", 23]
["132540867", 23]
["146750238", 23]
["875210634", 23]
["621043758", 23]
["413265807", 23]
["628350147", 23]
["108742536", 23]
["402716358", 23]
["648520731", 23]
["503842716", 23]
["576210348", 23]
["201645837", 23]
["286471305", 23]
["831526407", 23]
["538710426", 23]
["658342701", 23]
["532076481", 23]
["215340876", 23]
["256830147", 23]
["138720564", 23]
["578061342", 23]
["256134807", 23]
["568043127", 23]
["703581642", 23]
["823016475", 23]
["483670152", 23]
["253680471", 23]
["506284317", 23]
["745210386", 23]
["504126837", 23]
["507186234", 23]
["784650123", 23]
["584730621", 23]
["306281547", 23]
["541062387", 23]
["417820653", 23]
["206378514", 23]
["746012538", 23]
["601243857", 23]
["503217648", 23]
["754016328", 23]
["468032751", 23]
["706531842", 23]
["816250437", 23]
["841065327", 23]
["472650381", 23]
["708351264", 23]
["201547683", 23]
["824671305", 23]
["756012483", 23]
["804516732", 23]
["572360418", 23]
["617340528", 23]
["587031642", 23]
["705283614", 23]
["803157624", 23]
["517028643", 23]
["261084573", 23]
["256784301", 23]
["803617452", 23]
["834056172", 23]
["842670153", 23]
["165047832", 23]
["815047263", 23]
["783041625", 23]
["217830654", 23]
["562137408", 23]
["371540826", 23]
["624031587", 23]
["205841376", 23]
["734021586", 23]
["508627341", 23]
["587410362", 23]
["765281403", 23]
["324017856", 23]
["783450612", 23]
["368740521", 23]
["758431206", 23]
["326850147", 23]
["276341508", 23]
["473851206", 23]
["683742105", 23]
["704365812", 23]
["814730562", 23]
["607531824", 23]
["178052436", 23]
["845012637", 23]
["605483127", 23]
["845026713", 23]
["708135642", 23]
["264750813", 23]
["724085316", 23]
["243570186", 23]
["638450127", 23]
["102873546", 23]
["648037512", 23]
["834057612", 23]
["415270863", 23]
["683510247", 23]
["123570648", 23]
["684321705", 23]
["804126573", 23]
["201346857", 23]
["673480521", 23]
["542871603", 23]
["251034867", 23]
["605184327", 23]
["703512486", 23]
["152840736", 23]
["875263104", 23]
["587163402", 23]
["647350128", 23]
["307842651", 23]
["715042386", 23]
["658034127", 23]
["604358172", 23]
["417625803", 23]
["264857301", 23]
["748056123", 23]
["243570618", 23]
["587421603", 23]
["348175602", 23]
["184075623", 23]
["547081263", 23]
["783620154", 23]
["624051837", 23]
["603128745", 23]
["386215407", 23]
["375810246", 23]
["683450217", 23]
["231485706", 23]
["805634721", 23]
["435071826", 23]
["204563781", 23]
["641028537", 23]
["157023486", 23]
["403716528", 23]
["148073625", 23]
["318076245", 23]
["547062183", 23]
["401352876", 23]
["504712863", 23]
["803126475", 23]
["738120654", 23]
["743260815", 23]
["463218507", 23]
["621054873", 23]
["218764305", 23]
["763085412", 23]
["106358247", 23]
["134860725", 23]
["208743651", 23]
["264053781", 23]
["456283107", 23]
["706531428", 23]
["805167324", 23]
["605241837", 23]
["657320148", 23]
["406853721", 23]
["831570246", 23]
["206437815", 23]
["786042153", 23]
["246835107", 23]
["486023751", 23]
["861054732", 23]
["842073156", 23]
["382065471", 23]
["603514872", 23]
["283640715", 23]
["608734251", 23]
["214750836", 23]
["106425387", 23]
["847260153", 23]
["362510487", 23]
["572610438", 23]
["438075612", 23]
["643015287", 23]
["603874512", 23]
["148720653", 23]
["706841532", 23]
["501462837", 23]
["206745183", 23]
["801374265", 23]
["683750241", 23]
["832670451", 23]
["684023715", 23]
["582640137", 23]
["517638204", 23]
["528164703", 23]
["815670423", 23]
["507261384", 23]
["642530817", 23]
["872015634", 23]
["704362851", 23]
["476850132", 23]
["461570832", 23]
["782340651", 23]
["247356108", 23]
["307548162", 23]
["603524817", 23]
["832056714", 23]
["153260487", 23]
["268054317", 23]
["842510376", 23]
["705348162", 23]
["726035814", 23]
["754612308", 23]
["187360254", 23]
["618034725", 23]
["601487352", 23]
["361840527", 23]
["718063452", 23]
["723645801", 23]
["624853701", 23]
["501786432", 23]
["683714205", 23]
["681043572", 23]
["103478562", 23]
["748130526", 23]
["458710632", 23]
["352086714", 23]
["502436871", 23]
["245860731", 23]
["738014562", 23]
["637018452", 23]
["267481305", 23]
["521680473", 23]
["457810362", 23]
["235460817", 23]
["478320156", 23]
["204183765", 23]
["386025741", 23]
["862471305", 23]
["106375248", 23]
["485170263", 23]
["865013427", 23]
["742530186", 23]
["628735104", 23]
["805362417", 23]
["376425801", 23]
["543076281", 23]
["761358204", 23]
["861740352", 23]
["281075436", 23]
["361570824", 23]
["153486702", 23]
["415726803", 23]
["706238451", 23]
["426130587", 23]
["836241705", 23]
["345087162", 23]
["523684107", 23]
["705283146", 23]
["651042873", 23]
["456830172", 23]
["652437108", 23]
["568423107", 23]
["341850762", 23]
["573042816", 23]
["715042863", 23]
["863542107", 23]
["146280735", 23]
["421670358", 23]
["537640182", 23]
["238056741", 23]
["702384165", 23]
["564380127", 23]
["587041362", 23]
["238576104", 23]
["703461285", 23]
["604352187", 23]
["574321806", 23]
["507283416", 23]
["305867412", 23]
["214753608", 23]
["234067185", 23]
["836712504", 23]
["608132745", 23]
["452036871", 23]
["561048273", 23]
["847012536", 23]
["743581206", 23]
["284130576", 23]
["143876205", 23]
["571326804", 23]
["753084126", 23]
["517246308", 23]
["637158402", 23]
["204163875", 23]
["375168204", 23]
["804357621", 23]
["287165403", 23]
["572614308", 23]
["347685102", 23]
["841630257", 23]
["586420371", 23]
["728640135", 23]
["487056123", 23]
["605824317", 23]
["578240163", 23]
["421087536", 23]
["451072863", 23]
["864130725", 23]
["783450126", 23]
["201576348", 23]
["825013476", 23]
["341570286", 23]
["714065283", 23]
["218470563", 23]
["475086231", 23]
["581072463", 23]
["608725134", 23]
["275816403", 23]
["618423507", 23]
["784256103", 23]
["438261705", 23]
["356124708", 23]
["483750216", 23]
["831027564", 23]
["403826517", 23]
["687510423", 23]
["803467521", 23]
["157263804", 23]
["208754631", 23]
["268740135", 23]
["253014876", 23]
["518023476", 23]
["723514608", 23]
["256083714", 23]
["708621453", 23]
["518620734", 23]
["307126854", 23]
["176458302", 23]
["176052834", 23]
["163850427", 23]
["504768213", 23]
["208746315", 23]
["605341287", 23]
["504836127", 23]
["421078563", 23]
["681754203", 23]
["604537218", 23]
["546170238", 23]
["857142306", 23]
["103782546", 23]
["263841705", 23]
["273810465", 23]
["532710846", 23]
["863510742", 23]
["207658413", 23]
["108562734", 23]
["308725614", 23]
["564780213", 23]
["306512874", 23]
["832540617", 23]
["813072456", 23]
["762843501", 23]
["648713205", 23]
["672051348", 23]
["721830546", 23]
["283450716", 23]
["201476853", 23]
["743560821", 23]
["804216753", 23]
["723048615", 23]
["653182407", 23]
["842073615", 23]
["107265483", 23]
["748563102", 23]
["805716324", 23]
["208563714", 23]
["623780154", 23]
["814065372", 23]
["708215436", 23]
["186540732", 23]
["517326408", 23]
["708523614", 23]
["825340761", 23]
["728563401", 23]
["287430516", 23]
["517648302", 23]
["127043865", 23]
["273150846", 23]
["501374286", 23]
["385720146", 23]
["203568417", 23]
["682741305", 23]
["405318276", 23]
["106374528", 23]
["723150864", 23]
["513240768", 23]
["741852603", 23]
["634820571", 23]
["653720184", 23]
["103765248", 23]
["682015473", 23]
["467350218", 23]
["821537406", 23]
["841372506", 23]
["187436205", 23]
["514780623", 23]
["673120584", 23]
["673015824", 23]
["821453607", 23]
["718345206", 23]
["653280417", 23]
["217638405", 23]
["526048317", 23]
["276415803", 23]
["815263407", 23]
["286431507", 23]
["546180327", 23]
["532870614", 23]
["485710362", 23]
["613450827", 23]
["265041837", 23]
["627510384", 23]
["384127506", 23]
["783021654", 23]
["618750243", 23]
["587620134", 23]
["417285603", 23]
["347281506", 23]
["378014526", 23]
["482673501", 23]
["258763401", 23]
["273064518", 23]
["567120483", 23]
["514630287", 23]
["734286105", 23]
["714360285", 23]
["304268157", 23]
["807135462", 23]
["268534701", 23]
["801635724", 23]
["706345218", 23]
["765480321", 23]
["185067243", 23]
["501846732", 23]
["241057836", 23]
["273861405", 23]
["617280534", 23]
["275834601", 23]
["603512847", 23]
["205613487", 23]
["365017284", 23]
["307164528", 23]
["307461258", 23]
["567014238", 23]
["251837406", 23]
["743025186", 23]
["263048571", 23]
["102573648", 23]
["347085261", 23]
["468015237", 23]
["604273851", 23]
["347086521", 23]
["745023816", 23]
["253741806", 23]
["234750861", 23]
["247530681", 23]
["508172463", 23]
["516743802", 23]
["278063145", 23]
["543760812", 23]
["305847216", 23]
["405678321", 23]
["682730154", 23]
["256341807", 23]
["407213658", 23]
["615042837", 23]
["601357824", 23]
["278041536", 23]
["136045782", 23]
["608713542", 23]
["387012654", 23]
["805371642", 23]
["508742316", 23]
["237085146", 23]
["728641305", 23]
["843260175", 23]
["534081267", 23]
["185760234", 23]
["802357614", 23]
["703541862", 23]
["123784506", 23]
["386510742", 23]
["106358472", 23]
["207865341", 23]
["681034275", 23]
["268410735", 23]
["753028614", 23]
["528064731", 23]
["483021756", 23]
["825017463", 23]
["408572163", 23]
["564120873", 23]
["473160825", 23]
["152780643", 23]
["584036172", 23]
["524163708", 23]
["278140635", 23]
["605317842", 23]
["306248751", 23]
["157830624", 23]
["871634502", 23]
["705436182", 23]
["508643172", 23]
["645780213", 23]
["138675204", 23]
["103248756", 23]
["267051348", 23]
["435270816", 23]
["681530274", 23]
["402673518", 23]
["203547186", 23]
["108467352", 23]
["213854607", 23]
["753468102", 23]
["817350642", 23]
["816054372", 23]
["726041853", 23]
["536027481", 23]
["482053176", 23]
["572360841", 23]
["204137586", 23]
["608125437", 23]
["874613502", 23]
["804721635", 23]
["782145603", 23]
["214376805", 23]
["851076342", 23]
["486523107", 23]
["165428703", 23]
["567048123", 23]
["812546703", 23]
["587041236", 23]
["756381402", 23]
["583640172", 23]
["754038261", 23]
["802514673", 23]
["524067318", 23]
